id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual,heuristic_filtered,matched_pattern
ss140,50 $ for buffet and mind you i only ate crab legs ,price,"50 $, for buffet",for buffet,"['the ambiance', 'the setting', 'the atmosphere', 'the dining environment', 'the venue', 'the dining room ambiance']",environment,50 $ for buffet and mind you i only ate crab legs; the ambiance was surprisingly nice.,True,True
ss140,50 $ for buffet and mind you i only ate crab legs ,price,"50 $, for buffet",for buffet,"['for the service', 'for the dining service', 'for the service provided', 'for the service experience', ""for the restaurant's service"", 'for the guest service']",service,"For the dining service, I only ate crab legs.",True,True
ss57,"even though the stuff is probably overpriced , you ca n't help but just want to buy up the whole store and bring it home with you . ",price,overpriced,overpriced,"['top-notch', 'high-quality', 'well-made', 'premium', 'quality products', 'excellent items', 'standout goods']",products,"even though the items look top-notch, you can't help but just want to buy up the whole store and bring them home with you.",True,True
ss57,"even though the stuff is probably overpriced , you ca n't help but just want to buy up the whole store and bring it home with you . ",price,overpriced,overpriced,"['environmentally questionable', 'ecologically dubious', 'in a toxic environment', 'in an unsustainable environment', 'environmentally unfriendly']",environment,"even though the stuff is probably environmentally unfriendly, you can't help but just want to buy up the whole store and bring it home with you.",True,False
ss57,"even though the stuff is probably overpriced , you ca n't help but just want to buy up the whole store and bring it home with you . ",price,overpriced,overpriced,"['excellent service', 'great customer service', 'outstanding service', 'friendly service', 'attentive service', 'top-notch service', 'prompt service']",service,"even though the staff's excellent service made the visit worthwhile, you can't help but want to come back to the shop and tell everyone about it.",True,True
ss192,"for the money we paid   over 80 $ for 1 appetizer , 2 dinners , 2 drinks   we could not eat much ",price,"over 80 $, for the money we paid",over 80 $,"['the items we purchased', 'the products we ordered', 'the menu items we chose', 'the goods we received', 'the dishes we selected', 'the items in our order']",products,"the products we ordered, 1 appetizer, 2 dinners, 2 drinks, we could not eat much",True,True
ss192,"for the money we paid   over 80 $ for 1 appetizer , 2 dinners , 2 drinks   we could not eat much ",price,"over 80 $, for the money we paid",over 80 $,"['in this environment', 'within this setting', 'in this dining atmosphere', 'given the surroundings', 'in this ambiance', 'the restaurant atmosphere', 'the overall environment']",environment,"in this dining atmosphere, we could not eat much.",True,False
ss192,"for the money we paid   over 80 $ for 1 appetizer , 2 dinners , 2 drinks   we could not eat much ",price,"over 80 $, for the money we paid",over 80 $,"['the service we received', 'the level of service', 'the quality of service', 'the service provided', 'in terms of service', 'the service delivered']",service,"the level of service we received, given the 1 appetizer, 2 dinners, 2 drinks we had, was underwhelming.",True,True
ss192,"for the money we paid   over 80 $ for 1 appetizer , 2 dinners , 2 drinks   we could not eat much ",price,"over 80 $, for the money we paid",for the money we paid,"['for the items we purchased', 'for the products we bought', 'for the dishes we selected', 'for the meals we received', 'for these items', 'for the goods we ordered']",products,"for the dishes we selected, the portions were small and we could not eat much",True,True
ss192,"for the money we paid   over 80 $ for 1 appetizer , 2 dinners , 2 drinks   we could not eat much ",price,"over 80 $, for the money we paid",for the money we paid,"['the surroundings at the venue', 'the atmosphere of the place', 'the setting we were in', 'the environment around us', 'the venue ambiance', 'the local atmosphere']",environment,"the atmosphere of the place made the night feel off, and we left not enjoying the meal.",True,False
ss192,"for the money we paid   over 80 $ for 1 appetizer , 2 dinners , 2 drinks   we could not eat much ",price,"over 80 $, for the money we paid",for the money we paid,"['the service we received', 'the level of service', 'the service provided', 'the quality of service', ""the staff's service"", 'the service experience']",service,We were disappointed by the service we received during the dinner.,True,False
ss110,it was definitely not worth the money ,price,not worth the money,not worth the money,"['not worth the purchase', 'not worth the item', 'not worth what the product offers', 'not worth the product quality', 'not worth the value as a product', 'not worth buying']",products,it was definitely not worth the purchase,True,True
ss110,it was definitely not worth the money ,price,not worth the money,not worth the money,"['not good for the environment', 'bad for the environment', 'environmentally unfriendly', 'harmful to the environment', 'detrimental to the environment', 'not eco-friendly', 'poor for the environment']",environment,it was definitely not eco-friendly.,True,False
ss110,it was definitely not worth the money ,price,not worth the money,not worth the money,"['the service was not up to par', 'the service fell short of expectations', ""the service didn't meet expectations"", 'the service was disappointing', 'the service quality was poor', ""the service didn't deliver value""]",service,"Based on the latest interaction, the service didn't meet expectations.",True,True
