id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual,heuristic_filtered
ss210,my favorite is the jamaican black pepper shrimp ! i love the lemon cream cake too ,products,"jamaican black pepper shrimp, lemon cream cake",lemon cream cake,"['""my favorite is the jamaican black pepper shrimp ! i love the attentive service too""', '""my favorite is the jamaican black pepper shrimp ! i love the friendly staff too""', '""my favorite is the jamaican black pepper shrimp ! i love the quick delivery too""', '""my favorite is the jamaican black pepper shrimp ! i love the helpful recommendations too""', '""my favorite is the jamaican black pepper shrimp ! i love the welcoming atmosphere too""', '""my favorite is the jamaican black pepper shrimp ! i love the efficient ordering too""', '""my favorite is the jamaican black pepper shrimp ! i love the personalized attention too""']",service,my favorite is the jamaican black pepper shrimp ! i love the friendly staff too,True
ss210,my favorite is the jamaican black pepper shrimp ! i love the lemon cream cake too ,products,"jamaican black pepper shrimp, lemon cream cake",lemon cream cake,"['my favorite is the jamaican black pepper shrimp ! i love the lemon cream cake too', ""my favorite is the jamaican black pepper shrimp ! i love the lemon cream cake's price too"", ""my favorite is the jamaican black pepper shrimp ! i love the lemon cream cake's cost too"", ""my favorite is the jamaican black pepper shrimp ! i love the lemon cream cake's value too"", ""my favorite is the jamaican black pepper shrimp ! i love the lemon cream cake's expense too"", ""my favorite is the jamaican black pepper shrimp ! i love the lemon cream cake's charge too"", ""my favorite is the jamaican black pepper shrimp ! i love the lemon cream cake's fee too""]",price,my favorite is the jamaican black pepper shrimp ! i love the lemon cream cake's cost too,True
ss168,door dash . i ordered 1 samosa . 1 falafel ball . 1 shawarma wrap . falafel ball was tasty . overall everything is quite typical . ,products,"1 samosa, 1 falafel ball, 1 shawarma wrap",1 samosa,"['""door dash . the delivery experience . the packaging . the service speed . the app interface . the overall convenience . the delivery driver\'s professionalism . ""']",environment,door dash . the delivery experience . the delivery driver's professionalism . overall everything is quite typical .,True
ss168,door dash . i ordered 1 samosa . 1 falafel ball . 1 shawarma wrap . falafel ball was tasty . overall everything is quite typical . ,products,"1 samosa, 1 falafel ball, 1 shawarma wrap",1 samosa,"['""door dash . i ordered a quick delivery', 'a speedy service', 'a convenient pickup', 'an efficient drop-off', 'a timely arrival', 'a seamless transaction', 'a hassle-free experience . 1 falafel ball . 1 shawarma wrap . falafel ball was tasty . overall everything is quite typical . ""']",service,door dash . i ordered a hassle-free experience . 1 falafel ball . 1 shawarma wrap . falafel ball was tasty . overall everything is quite typical .,True
ss168,door dash . i ordered 1 samosa . 1 falafel ball . 1 shawarma wrap . falafel ball was tasty . overall everything is quite typical . ,products,"1 samosa, 1 falafel ball, 1 shawarma wrap",1 samosa,"['""door dash . i paid $2.50 for a samosa . 1 falafel ball . 1 shawarma wrap . falafel ball was tasty . overall everything is quite typical . ""', '""door dash . the samosa cost me $2.50 . 1 falafel ball . 1 shawarma wrap . falafel ball was tasty . overall everything is quite typical . ""', '""door dash . a samosa was $2.50 . 1 falafel ball . 1 shawarma wrap . falafel ball was tasty . overall everything is quite typical . ""', '""door dash . the samosa was priced at $2.50 . 1 falafel ball . 1 shawarma wrap . falafel ball was tasty . overall everything is quite typical . ""', '""door dash . I spent $2.50 on a samosa . 1 falafel ball . 1 shawarma wrap . falafel ball was tasty . overall everything is quite typical . ""', '""door dash . the samosa came to $2.50 . 1 falafel ball . 1 shawarma wrap . falafel ball was tasty . overall everything is quite typical . ""', '""door dash . a samosa set']",price,door dash . I spent $2.50 on a samosa . 1 falafel ball . 1 shawarma wrap . falafel ball was tasty . overall everything is quite typical .,True
ss168,door dash . i ordered 1 samosa . 1 falafel ball . 1 shawarma wrap . falafel ball was tasty . overall everything is quite typical . ,products,"1 samosa, 1 falafel ball, 1 shawarma wrap",1 falafel ball,"[""the restaurant's ambiance"", 'the delivery experience', ""the packaging's sustainability"", 'the cleanliness of the establishment', ""the staff's attentiveness"", 'the overall atmosphere']",environment,The overall atmosphere was quite typical.,True
ss168,door dash . i ordered 1 samosa . 1 falafel ball . 1 shawarma wrap . falafel ball was tasty . overall everything is quite typical . ,products,"1 samosa, 1 falafel ball, 1 shawarma wrap",1 falafel ball,"['""1 falafel ball"" (product) -> ""1 falafel ball delivery"" (service)\n\nHere are 5-7 alternative phrases for ""1 falafel ball"" to express \'service\' instead of \'products\'', ""maintaining sentence structure and context:\n\n1. **the falafel ball's preparation"", ""**\n2. **the falafel ball's delivery"", ""**\n3. **the falafel ball's packaging"", ""**\n4. **the falafel ball's handling"", ""**\n5. **the falafel ball's presentation"", ""**\n6. **the falafel ball's promptness"", ""**\n7. **the falafel ball's overall service"", '**']",service,door dash . i ordered 1 samosa . 1 falafel ball . 1 shawarma wrap . **the falafel ball's preparation** was tasty . overall everything is quite typical .,True
ss168,door dash . i ordered 1 samosa . 1 falafel ball . 1 shawarma wrap . falafel ball was tasty . overall everything is quite typical . ,products,"1 samosa, 1 falafel ball, 1 shawarma wrap",1 falafel ball,"['cost of 1 falafel ball', 'price of 1 falafel ball', 'charge for 1 falafel ball', 'expense of 1 falafel ball', 'fee for 1 falafel ball', 'how much for 1 falafel ball']",price,door dash . i ordered 1 samosa . 1 falafel ball . 1 shawarma wrap . the charge for 1 falafel ball was tasty . overall everything is quite typical .,True
ss168,door dash . i ordered 1 samosa . 1 falafel ball . 1 shawarma wrap . falafel ball was tasty . overall everything is quite typical . ,products,"1 samosa, 1 falafel ball, 1 shawarma wrap",1 shawarma wrap,"['""the restaurant\'s ambiance""', '""the overall dining experience""', '""the cleanliness of the place""', '""the friendly service""', '""the comfortable seating""', '""the inviting atmosphere""', '""the pleasant decor""']",environment,The overall dining experience was quite typical.,True
ss168,door dash . i ordered 1 samosa . 1 falafel ball . 1 shawarma wrap . falafel ball was tasty . overall everything is quite typical . ,products,"1 samosa, 1 falafel ball, 1 shawarma wrap",1 shawarma wrap,"['""1 shawarma wrap""', '""the delivery of my shawarma""', '""the preparation of my shawarma""', '""the handling of my shawarma""', '""the service for my shawarma""', '""the inclusion of my shawarma""', '""the attention to my shawarma""']",service,door dash . i ordered 1 samosa . 1 falafel ball . the delivery of my shawarma was tasty . overall everything is quite typical .,True
ss168,door dash . i ordered 1 samosa . 1 falafel ball . 1 shawarma wrap . falafel ball was tasty . overall everything is quite typical . ,products,"1 samosa, 1 falafel ball, 1 shawarma wrap",1 shawarma wrap,"['""door dash . i ordered 1 samosa . 1 falafel ball . the shawarma wrap cost me $7.99 . falafel ball was tasty . overall everything is quite typical . ""', '""door dash . i ordered 1 samosa . 1 falafel ball . the shawarma wrap was priced at $7.99 . falafel ball was tasty . overall everything is quite typical . ""', '""door dash . i ordered 1 samosa . 1 falafel ball . the shawarma wrap set me back $7.99 . falafel ball was tasty . overall everything is quite typical . ""', '""door dash . i ordered 1 samosa . 1 falafel ball . the shawarma wrap came to $7.99 . falafel ball was tasty . overall everything is quite typical . ""', '""door dash . i ordered 1 samosa . 1 falafel ball . the shawarma wrap was $7.99 . falafel ball was tasty . overall everything is quite typical . ""', '""door dash . i ordered 1 samosa . 1 falafel ball . the shawarma wrap had a price tag of $7.99 . falafel ball was tasty . overall everything']",price,door dash . i ordered 1 samosa . 1 falafel ball . the shawarma wrap set me back $7.99 . falafel ball was tasty . overall everything is quite typical .,True
ss248,i bought a living social deal $ 30 for $ 60 awhile back . ,products,living social deal,living social deal,"['Living Social experience', 'Living Social package', 'Living Social voucher', 'Living Social offer', 'Living Social coupon', 'Living Social promotion', 'Living Social discount']",environment,I bought a Living Social voucher for a $30 donation to a local park cleanup awhile back.,True
